id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,lic,q,length,time,date,uploaded,rmk,bird-seen,playback-used
393377,Arborophila,orientalis,,Grey-breasted Partridge,brendan sloan,Indonesia,ijen east java,None,None,1400 masl,call,//www.xeno-canto.org/393377,//www.xeno-canto.org/393377/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:07,08:30,2017-09-06,2017-11-18,,no,no
393376,Arborophila,orientalis,,Grey-breasted Partridge,brendan sloan,Indonesia,ijen east java,None,None,1400 masl,call,//www.xeno-canto.org/393376,//www.xeno-canto.org/393376/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:08,08:00,2017-09-06,2017-11-18,,no,no
393374,Arborophila,orientalis,,Grey-breasted Partridge,brendan sloan,Indonesia,ijen,None,None,1400 masl,call,//www.xeno-canto.org/393374,//www.xeno-canto.org/393374/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:06,08:00,2017-09-06,2017-11-18,,no,no
284674,Arborophila,orientalis,,Grey-breasted Partridge,Bas van Balen,Indonesia,Licin; Banyuwangi; Jawa Timur,-8.1485,114.2234,900,song,//www.xeno-canto.org/284674,//www.xeno-canto.org/284674/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:31,07:25,1990-06-26,2015-10-11,,no,no
284672,Arborophila,orientalis,,Grey-breasted Partridge,Bas van Balen,Indonesia,Licin; Banyuwangi; Jawa Timur,-8.1485,114.2234,900,song,//www.xeno-canto.org/284672,//www.xeno-canto.org/284672/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:30,07:25,1990-06-26,2015-10-11,,no,no
284671,Arborophila,orientalis,,Grey-breasted Partridge,Bas van Balen,Indonesia,Ijen; East Java,-8.0739,114.2237,1000,song,//www.xeno-canto.org/284671,//www.xeno-canto.org/284671/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:07,06:45,1990-06-25,2015-10-11,,no,no
143017,Arborophila,orientalis,,Grey-breasted Partridge,Heru Cahyono,Indonesia,Licin; Kabupaten Banyuwangi; Jawa Timur,-8.1009,114.2442,1500,call,//www.xeno-canto.org/143017,//www.xeno-canto.org/143017/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:09,11:00,2013-02-20,2013-07-20,The bird was on the ground; approx. 6-7 meters from observer.. the weather was sunny; and the bird responded to forged sounds. The vegetation was quite dense; and a lot of high canopies. no picture,yes,yes
143016,Arborophila,orientalis,,Grey-breasted Partridge,Heru Cahyono,Indonesia,Ijen-East Java,None,None,1560,call,//www.xeno-canto.org/143016,//www.xeno-canto.org/143016/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:14,10:45,2013-02-20,2013-07-20,The bird was on the ground; approx. 6-7 meters from observer.. the weather was sunny; and the bird responded to forged sounds. The vegetation was quite dense; and a lot of high canopies. no picture,yes,yes
143015,Arborophila,orientalis,,Grey-breasted Partridge,Heru Cahyono,Indonesia,Ijen-East Java,None,None,1560,call,//www.xeno-canto.org/143015,//www.xeno-canto.org/143015/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:12,10:40,2013-02-20,2013-07-20,The bird was on the ground; approx. 6-7 meters from observer.. the weather was sunny; and the bird responded to forged sounds. The vegetation was quite dense; and a lot of high canopies. No picture. and maybe female,yes,yes
143014,Arborophila,orientalis,,Grey-breasted Partridge,Heru Cahyono,Indonesia,Ijen-East Java,None,None,1560,call,//www.xeno-canto.org/143014,//www.xeno-canto.org/143014/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:14,10:38,2013-02-20,2013-07-20,The bird was on the ground; approx. 6-7 meters from observer.. the weather was sunny; and the bird responded to forged sounds. The vegetation was quite dense; and a lot of high canopies. no picture,yes,yes
143011,Arborophila,orientalis,,Grey-breasted Partridge,Heru Cahyono,Indonesia,Ijen-East Java,None,None,1560,call,//www.xeno-canto.org/143011,//www.xeno-canto.org/143011/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:08,10:30,2013-02-20,2013-07-20,The bird was on the ground; approx. 6-7 meters from observer.. the weather was sunny; and the bird responded to forged sounds. The vegetation was quite dense; and a lot of high canopies. no picture,yes,yes
143010,Arborophila,orientalis,,Grey-breasted Partridge,Heru Cahyono,Indonesia,Ijen-East Java,None,None,1560,call,//www.xeno-canto.org/143010,//www.xeno-canto.org/143010/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:21,10:30,2013-02-20,2013-07-20,The bird was on the ground; approx. 6-7 meters from observer.. the weather was sunny; and the bird responded to forged sounds. The vegetation was quite dense; and a lot of high canopies. no picture,yes,yes
143009,Arborophila,orientalis,,Grey-breasted Partridge,Heru Cahyono,Indonesia,Ijen-East Java,None,None,1560,call,//www.xeno-canto.org/143009,//www.xeno-canto.org/143009/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:16,10:30,2013-02-20,2013-07-20,The bird was on the ground; approx. 6-7 meters from observer.. the weather was sunny; and the bird responded to forged sounds. The vegetation was quite dense; and a lot of high canopies,yes,yes
287764,Arborophila,orientalis,,Grey-breasted Partridge,Bas van Balen,Indonesia,Taman Hidup; Yang Highlands; Gading; Probolinggo; Jawa Timur,-7.9773,113.5355,2000,song,//www.xeno-canto.org/287764,//www.xeno-canto.org/287764/download,//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:40,06:50,1989-06-05,2015-10-28,,no,no
143012,Arborophila,orientalis,,Grey-breasted Partridge,Heru Cahyono,Indonesia,Ijen-East Java,None,None,1560,call,//www.xeno-canto.org/143012,//www.xeno-canto.org/143012/download,//creativecommons.org/licenses/by-nc-sa/3.0/,D,0:16,10:35,2013-02-20,2013-07-20,The bird was on the ground; approx. 6-7 meters from observer.. the weather was sunny; and the bird responded to forged sounds. The vegetation was quite dense; and a lot of high canopies. no picture. 2 different voice,yes,yes
204277,Arborophila,javanica,javanica,Chestnut-bellied Partridge,Mike Nelson,Indonesia,Gunung Gede National Park; Java,-6.7273,106.9711,1800,call,//www.xeno-canto.org/204277,//www.xeno-canto.org/204277/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:28,16:00,2014-09-30,2014-11-29,soft contact calls from foraging birds. img:https://www.flickr.com/photos/madbirder/15622730022/in/photolist-oRDKSt-pNwzmb,yes,no
204276,Arborophila,javanica,javanica,Chestnut-bellied Partridge,Mike Nelson,Indonesia,Gunung Gede National Park; Java,-6.7273,106.9711,1800,call; song,//www.xeno-canto.org/204276,//www.xeno-canto.org/204276/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:14,07:00,2014-09-30,2014-11-29,,yes,no
141799,Arborophila,javanica,,Chestnut-bellied Partridge,Frank Lambert,Indonesia,Gunung Halimun National Park; Java,-6.6762,106.5164,1000,call,//www.xeno-canto.org/141799,//www.xeno-canto.org/141799/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:29,07:00,2012-11-04,2013-07-07,,yes,yes
141798,Arborophila,javanica,,Chestnut-bellied Partridge,Frank Lambert,Indonesia,Gunung Halimun National Park; Java,-6.6762,106.5164,1000,song,//www.xeno-canto.org/141798,//www.xeno-canto.org/141798/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:25,07:00,2012-11-04,2013-07-07,Regrettable the first couple of notes missing. This is clearly a duet; with two birds calling almost simultaneously.,yes,yes
141797,Arborophila,javanica,,Chestnut-bellied Partridge,Frank Lambert,Indonesia,Gunung Halimun National Park; Java,-6.6762,106.5164,1000,song,//www.xeno-canto.org/141797,//www.xeno-canto.org/141797/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:16,07:00,2012-11-04,2013-07-07,First few notes unfortunately missing. [This seems to be a duet; with two birds calling almost simultaneously in the second half?],yes,yes
39482,Arborophila,javanica,javanica,Chestnut-bellied Partridge,Brian Cox,Indonesia,Gunung Halimun National Park; Java ,-6.6762,106.5164,1000,song,//www.xeno-canto.org/39482,//www.xeno-canto.org/39482/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:24,11:00,2009-06-05,2009-10-10,,unknown,unknown
409148,Arborophila,javanica,javanica,Chestnut-bellied Partridge,Frank Lambert,Indonesia,Gede Pangrango National Park; West Java Province; Java,-6.7515,106.9898,1700,song,//www.xeno-canto.org/409148,//www.xeno-canto.org/409148/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:40,06:14,2016-07-18,2018-04-04,,unknown,no
215375,Arborophila,javanica,,Chestnut-bellied Partridge,Paulo Alves,Indonesia,Gede Pangrango National Park; West Java Province; Java,-6.7515,106.9898,1700,call,//www.xeno-canto.org/215375,//www.xeno-canto.org/215375/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:39,06:30,2015-03-01,2015-03-03,,no,no
204278,Arborophila,javanica,javanica,Chestnut-bellied Partridge,Mike Nelson,Indonesia,Gunung Gede National Park; Java,-6.7273,106.9711,1800,call,//www.xeno-canto.org/204278,//www.xeno-canto.org/204278/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:21,16:00,2014-09-30,2014-11-29,soft contact calls from foraging birds. img:https://www.flickr.com/photos/madbirder/15622730022/in/photolist-oRDKSt-pNwzmb,yes,no
154543,Arborophila,javanica,lawuana,Chestnut-bellied Partridge,Heru Cahyono,Indonesia,Ranu Tompe (Bromo Tengger Semeru National Park)_East Java,None,None,1720 meter,call,//www.xeno-canto.org/154543,//www.xeno-canto.org/154543/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:46,06:00,2013-10-09,2013-11-17,The forest is quite pristine with dense canopy; the weather was sunny and location so close with Ranu Tompe (Tompe Lake).,no,yes
79357,Arborophila,javanica,,Chestnut-bellied Partridge,Desmond Allen,Indonesia,Gede Pangrango National Park ; West Java Province; Java,None,None,?,duet; song,//www.xeno-canto.org/79357,//www.xeno-canto.org/79357/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:51,?:?,1994-09-13,2011-06-01,duetting birds,unknown,unknown
67654,Arborophila,javanica,,Chestnut-bellied Partridge,Frank Lambert,Indonesia,Java; probably Cibodas,-6.7,106.99,?,song,//www.xeno-canto.org/67654,//www.xeno-canto.org/67654/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:21,?:?,0000-00-00,2011-01-05,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/4151>AV4151</a>.  Certainty: not specifically indicated; recordist normally sees birds recorded and indicates if any question.  GPS: From Google Earth; for Cibodas. duet  probably Nov 1998,unknown,unknown
40440,Arborophila,javanica,,Chestnut-bellied Partridge,David Edwards,Indonesia,Gunung Gede National Park; Java,-6.727348,106.97113,1350,song,//www.xeno-canto.org/40440,//www.xeno-canto.org/40440/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:37,?:?,2009-07-00,2009-11-06,,unknown,unknown
40439,Arborophila,javanica,,Chestnut-bellied Partridge,David Edwards,Indonesia,Gunung Gede National Park; Java,-6.727348,106.97113,1350,song,//www.xeno-canto.org/40439,//www.xeno-canto.org/40439/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:27,?:?,2009-07-00,2009-11-06,,unknown,unknown
39481,Arborophila,javanica,javanica,Chestnut-bellied Partridge,Brian Cox,Indonesia,Gunung Halimun National Park; Java ,-6.6762,106.5164,1000,call,//www.xeno-canto.org/39481,//www.xeno-canto.org/39481/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:30,11:00,2009-06-05,2009-10-10,,unknown,unknown
446395,Arborophila,javanica,javanica,Chestnut-bellied Partridge,Marc Anderson,Indonesia,Gunung Halimun NP; West Java,-6.7461,106.5182,1300,song,//www.xeno-canto.org/446395,//www.xeno-canto.org/446395/download,//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:32,07:00,2015-02-19,2018-12-18,Distant song. Noise Reduction applied.,no,unknown
377097,Arborophila,javanica,,Chestnut-bellied Partridge,Karyadi Baskoro,Indonesia,Promasan; Kendal; Jawa Tengah,-7.1731,110.3488,1500,song,//www.xeno-canto.org/377097,//www.xeno-canto.org/377097/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:18,18:00,2013-04-07,2017-06-25,,no,no
144916,Arborophila,javanica,lawuana,Chestnut-bellied Partridge,Heru Cahyono,Indonesia,Bendolawang; Bromo-Tengger-Semeru National Park,None,None,1247,call,//www.xeno-canto.org/144916,//www.xeno-canto.org/144916/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:23,08:45,2013-07-31,2013-08-14,recording  was done in Bendolawang hill and so close with valley. the weather was sunny.,no,yes
143024,Arborophila,javanica,lawuana,Chestnut-bellied Partridge,Heru Cahyono,Indonesia,cangar-Batu-East Java,None,None,1650,call,//www.xeno-canto.org/143024,//www.xeno-canto.org/143024/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:14,09:50,2013-03-02,2013-07-20,The bird was on the ground;   the weather was sunny; and the bird responded to forged sounds. The vegetation was quite dense; and a lot of high canopies. no picture. so close with observer.,no,yes
391239,Arborophila,javanica,lawuana,Chestnut-bellied Partridge,brendan sloan,Indonesia,Cangar-Tahura Raden Soerjo; East Java,None,None,1600,call,//www.xeno-canto.org/391239,//www.xeno-canto.org/391239/download,//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:23,06:30,2017-09-03,2017-10-30,,no,no
391238,Arborophila,javanica,lawuana,Chestnut-bellied Partridge,brendan sloan,Indonesia,Cangar-Tahura Raden Soerjo; East Java,None,None,1600,call,//www.xeno-canto.org/391238,//www.xeno-canto.org/391238/download,//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:09,06:30,2017-09-03,2017-10-30,,no,no
143021,Arborophila,javanica,lawuana,Chestnut-bellied Partridge,Heru Cahyono,Indonesia,Cangar-Batu-East Java,None,None,1650,call,//www.xeno-canto.org/143021,//www.xeno-canto.org/143021/download,//creativecommons.org/licenses/by-nc-sa/3.0/,D,0:09,08:40,2013-05-25,2013-07-20,The bird was on the ground. the weather was cloud; and the bird responded to forged sounds. The vegetation was quite dense; and a lot of high canopies. no picture.,no,yes
490583,Arborophila,rubrirostris,,Red-billed Partridge,Ross Gallardy,Indonesia,Sumatra; Kabupaten Nagan Raya; Aceh,4.3113,96.5088,1100,song,//www.xeno-canto.org/490583,//www.xeno-canto.org/490583/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:17,14:00,2019-07-13,2019-08-05,,yes,yes
490582,Arborophila,rubrirostris,,Red-billed Partridge,Ross Gallardy,Indonesia,Sumatra; Kabupaten Nagan Raya; Aceh,4.3113,96.5088,1100,song,//www.xeno-canto.org/490582,//www.xeno-canto.org/490582/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:26,14:00,2019-07-13,2019-08-05,,yes,yes
409520,Arborophila,rubrirostris,,Red-billed Partridge,Frank Lambert,Indonesia,Mount Kerinci; West Sumatra; Sumatra,-1.7342,101.2512,2050,song,//www.xeno-canto.org/409520,//www.xeno-canto.org/409520/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,3:22,09:40,2016-07-03,2018-04-06,,yes,no
241687,Arborophila,rubrirostris,,Red-billed Partridge,Mike Nelson,Indonesia,Mount Kerinci; West Sumatra; Sumatra,-1.7342,101.2512,2100,call; song,//www.xeno-canto.org/241687,//www.xeno-canto.org/241687/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,5:42,09:30,2015-02-27,2015-05-13,,yes,no
241686,Arborophila,rubrirostris,,Red-billed Partridge,Mike Nelson,Indonesia,Mount Kerinci; West Sumatra; Sumatra,-1.7342,101.2512,2100,call; song,//www.xeno-canto.org/241686,//www.xeno-canto.org/241686/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,2:09,08:00,2015-02-25,2015-05-13,img:https://www.flickr.com/photos/madbirder/16051312353/in/photolist-qzUQ2R-rp61oE-rp5jA2-r5ScYT-qsoGLv-qspaWH-rpbd8z-qspGHT-qsbUBQ-rp96bx-rpbnY6-r7HTRX-r7yKom-r7JxM6-rp6a1u-r7zuVo-rp6Cg1-r7JuYR-r5Sgvn-r7JRDP-rp45dX-r7BCJo-r7yFRS-r7zyn3,yes,yes
176714,Arborophila,rubrirostris,,Red-billed Partridge,Mike Catsis,Indonesia,Kedah . Gunung Leuser National Park ; Sumatra,None,None,2000m?,song,//www.xeno-canto.org/176714,//www.xeno-canto.org/176714/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:05,07:30,2010-08-12,2014-04-30,,yes,no
207818,Haematortyx,sanguiniceps,,Crimson-headed Partridge,Frank Lambert,Indonesia,Bakalalan-Bario Rd; Sarawak,3.9459,115.6019,1200,song,//www.xeno-canto.org/207818,//www.xeno-canto.org/207818/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:13,13:38,2014-04-15,2014-12-25,[The initial notes missing],no,no
207993,Rollulus,rouloul,,Crested Partridge,Frank Lambert,Indonesia,Bakalalan-Bario Rd; Sarawak,3.9459,115.6019,1080,male; song,//www.xeno-canto.org/207993,//www.xeno-canto.org/207993/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:21,06:43,2014-04-15,2014-12-26,Same male as XC175288,yes,no
207997,Rollulus,rouloul,,Crested Partridge,Frank Lambert,Indonesia,Bakalalan-Bario Rd; Sarawak,3.9459,115.6019,1200,male; song,//www.xeno-canto.org/207997,//www.xeno-canto.org/207997/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:28,08:58,2014-04-13,2014-12-26,Same male to XC207995.,yes,no
207995,Rollulus,rouloul,,Crested Partridge,Frank Lambert,Indonesia,Bakalalan-Bario Rd; Sarawak,3.9459,115.6019,1200,male; song,//www.xeno-canto.org/207995,//www.xeno-canto.org/207995/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:42,08:50,2014-04-13,2014-12-26,Different male to XC175288,yes,no
22028,Rollulus,rouloul,,Crested Partridge,Sander Pieterse & Ben Wielstra,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,50,song,//www.xeno-canto.org/22028,//www.xeno-canto.org/22028/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,1:07,09:00,2005-04-22,2008-11-20,Primary forest in unburned part. Small family party moving around near river next to camp.,unknown,unknown
336103,Gallus,gallus,bankiva,Red Junglefowl,brendan sloan,Indonesia,Mt Ijen East Java,None,None,2000 masl,call,//www.xeno-canto.org/336103,//www.xeno-canto.org/336103/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:05,11:30,2016-09-02,2016-09-26,call starts at 40 seconds,no,no
333605,Gallus,gallus,,Red Junglefowl,Joseph Monkhouse,Indonesia,Wakorumba; Kabupaten Buton Utara; Sulawesi Tenggara,-4.4339,123.0647,100,call,//www.xeno-canto.org/333605,//www.xeno-canto.org/333605/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:17,?,0000-00-00,2016-09-08,,no,no
143272,Gallus,gallus,,Red Junglefowl,Heru Cahyono,Indonesia,Kondang merak; South Malang; East Java,None,None,42,call,//www.xeno-canto.org/143272,//www.xeno-canto.org/143272/download,//creativecommons.org/licenses/by-nc-sa/3.0/,D,0:04,07:52,2013-07-05,2013-07-23,t is a lowland forest near the shore. The forest is pristine; but surrounded by Tectona trees production forest. The weather was cloudy. The sound is quite loud; recordable from 30,yes,yes
498702,Gallus,varius,,Green Junglefowl,Panji Gusti Akbar,Indonesia,Bali; Kabupatén Jembrana; Bali,-8.1902,114.4435,10,alarm call,//www.xeno-canto.org/498702,//www.xeno-canto.org/498702/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,10:00,2019-08-27,2019-09-22,Alarm call from a hen shortly before being flushed. High pass filter; amplified.,yes,no
410366,Gallus,varius,,Green Junglefowl,Ross Gallardy,Indonesia,Gerokgak; Kabupaten Buleleng; Bali,-8.1546,114.4686,40,call,//www.xeno-canto.org/410366,//www.xeno-canto.org/410366/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:19,07:30,2017-06-23,2018-04-11,,yes,no
410365,Gallus,varius,,Green Junglefowl,Ross Gallardy,Indonesia,Gerokgak; Kabupaten Buleleng; Bali,-8.1546,114.4686,40,call,//www.xeno-canto.org/410365,//www.xeno-canto.org/410365/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:24,07:30,2017-06-23,2018-04-11,,yes,no
409737,Gallus,varius,,Green Junglefowl,Bruno Durand,Indonesia,Bedugul; Tabanan; Bali,-8.2719,115.1552,1400,song,//www.xeno-canto.org/409737,//www.xeno-canto.org/409737/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:26,09:00,2018-03-23,2018-04-07,2 birds singing and answering each other.,no,no
364623,Gallus,varius,,Green Junglefowl,Karyadi Baskoro,Indonesia,Tinjomoyo; Kota Semarang; Jawa Tengah,-7.029,110.4012,50,male; song,//www.xeno-canto.org/364623,//www.xeno-canto.org/364623/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:29,07:38,2017-04-17,2017-04-16,,no,no
289600,Gallus,varius,,Green Junglefowl,JACOB Hervé,Indonesia,Kisol; Flores,-8.8037,120.6601,160,call,//www.xeno-canto.org/289600,//www.xeno-canto.org/289600/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:39,07:00,2015-10-02,2015-11-11,With flores crow  alternatively?,yes,no
268028,Gallus,varius,,Green Junglefowl,Peter Ericsson,Indonesia,Kisol; Flores,-8.8037,120.6601,160,song,//www.xeno-canto.org/268028,//www.xeno-canto.org/268028/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:25,07:30,2015-08-02,2015-08-14,,no,no
70624,Gallus,varius,,Green Junglefowl,David Edwards,Indonesia,Baluran National Park; Java,-7.8317,114.4139,50,song,//www.xeno-canto.org/70624,//www.xeno-canto.org/70624/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,1:03,06:00,2010-07-00,2011-01-27,,unknown,unknown
70623,Gallus,varius,,Green Junglefowl,David Edwards,Indonesia,Baluran National Park; Java,-7.8317,114.4139,50,song,//www.xeno-canto.org/70623,//www.xeno-canto.org/70623/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:53,06:00,2010-07-00,2011-01-27,,unknown,unknown
70622,Gallus,varius,,Green Junglefowl,David Edwards,Indonesia,Baluran National Park; Java,-7.8317,114.4139,50,song,//www.xeno-canto.org/70622,//www.xeno-canto.org/70622/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:49,06:00,2010-07-00,2011-01-27,,unknown,unknown
31379,Gallus,varius,,Green Junglefowl,Allen T. Chartier,Indonesia,Flores; Bambor,-8.5887,120.012,750,Call,//www.xeno-canto.org/31379,//www.xeno-canto.org/31379/download,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:37,?,1997-08-11,2009-03-21,,unknown,unknown
413674,Gallus,varius,,Green Junglefowl,Frank Lambert,Indonesia,Bedugal Botanic Gardens; Baturiti; Tabanan Regency; Bali,-8.2756,115.1511,1400,call,//www.xeno-canto.org/413674,//www.xeno-canto.org/413674/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:10,06:20,2017-08-28,2018-05-04,,no,no
377615,Gallus,varius,,Green Junglefowl,Karyadi Baskoro,Indonesia,Tinjomoyo; Kota Semarang; Jawa Tengah,-7.029,110.4012,50,male; song,//www.xeno-canto.org/377615,//www.xeno-canto.org/377615/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:30,08:30,2007-01-31,2017-06-28,,no,no
349268,Gallus,varius,,Green Junglefowl,Raf Drijvers,Indonesia,Waigete; Kabupaten Sikka; Nusa Tenggara Timur,-8.6667,122.45,?,call,//www.xeno-canto.org/349268,//www.xeno-canto.org/349268/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:37,?,1998-09-15,2017-01-06,,unknown,no
349267,Gallus,varius,,Green Junglefowl,Raf Drijvers,Indonesia,Waigete; Kabupaten Sikka; Nusa Tenggara Timur,-8.6667,122.45,?,call,//www.xeno-canto.org/349267,//www.xeno-canto.org/349267/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:47,?,1998-09-15,2017-01-06,,unknown,no
292535,Gallus,varius,,Green Junglefowl,Mike Nelson,Indonesia,Golo Lusang; Flores,-8.692,120.449,1100,call,//www.xeno-canto.org/292535,//www.xeno-canto.org/292535/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:13,10:00,2015-06-23,2015-11-29,,no,no
283545,Gallus,varius,,Green Junglefowl,Bruno Durand,Indonesia,Bedugul; Tabanan; Bali,-8.2719,115.1552,1400,call,//www.xeno-canto.org/283545,//www.xeno-canto.org/283545/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:24,18:00,2015-09-27,2015-10-03,Same area as the yesterday morning record.,no,no
283344,Gallus,varius,,Green Junglefowl,Bruno Durand,Indonesia,Bali Botanical Gardens; Candikuning;  Bali,-8.2785,115.1534,1300,call,//www.xeno-canto.org/283344,//www.xeno-canto.org/283344/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:27,07:00,2015-09-26,2015-10-01,intervals shortened,yes,no
115281,Gallus,varius,,Green Junglefowl,Frank Lambert,Indonesia,Km 70; Lewa-Waikabubak Hwy; Sumba,-9.658,119.831,500,call,//www.xeno-canto.org/115281,//www.xeno-canto.org/115281/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:55,07:10,2012-08-11,2012-12-23,Location is approximate. Two cuts joined together,no,no
115270,Gallus,varius,,Green Junglefowl,Frank Lambert,Indonesia,Km 70; Lewa-Waikabubak Hwy; Sumba,-9.658,119.831,500,song,//www.xeno-canto.org/115270,//www.xeno-canto.org/115270/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:30,06:00,2012-08-11,2012-12-23,Location is approximate.,no,no
109556,Gallus,varius,,Green Junglefowl,Colin Trainor,Indonesia,Pintumas; Alor Island,-8.2834,124.5501,40,song,//www.xeno-canto.org/109556,//www.xeno-canto.org/109556/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,1:03,08:00,2012-08-09,2012-09-09,Duet; ?female giving rapid contact notes,unknown,unknown
109555,Gallus,varius,,Green Junglefowl,Colin Trainor,Indonesia,Pintumas; Alor Island,-8.2834,124.5501,40,song,//www.xeno-canto.org/109555,//www.xeno-canto.org/109555/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:51,08:00,2012-08-09,2012-09-09,,unknown,unknown
31378,Gallus,varius,,Green Junglefowl,Allen T. Chartier,Indonesia,Bedugul; Bali ,-8.2942,115.1773,1100,Call,//www.xeno-canto.org/31378,//www.xeno-canto.org/31378/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:02,?,1997-08-05,2009-03-21,,unknown,unknown
431750,Lophura,inornata,,Salvadori's Pheasant,Brian Cox,Indonesia,Sumatra; Gunung Kerinci,-1.74,101.26,2200,call; male,//www.xeno-canto.org/431750,//www.xeno-canto.org/431750/download,//creativecommons.org/licenses/by-nc-sa/4.0/,no score,2:00,09:30,2018-07-05,2018-08-21,Unedited version of XC431519,yes,no
431519,Lophura,inornata,,Salvadori's Pheasant,Brian Cox,Indonesia,Sumatra; Gunung Kerinci,-1.74,101.26,2200,call; male,//www.xeno-canto.org/431519,//www.xeno-canto.org/431519/download,//creativecommons.org/licenses/by-nc-sa/4.0/,E,1:53,09:30,2018-07-05,2018-08-20,Male and female feeding at Camp Cochoa. Male was making low guttural calls which increased in frequency when he found a pile of rice at 44 seconds into recording and the female ran across to feed with the male. At 60 seconds the two are calling together as they feed.

I was within 10m of the birds but still had to heavily filter the recording to enhance the pheasant's calls.,yes,no
